வற்று,11,"வற்றி,வற்றிப்போவதுபோல்,வற்றுகிறதில்லை,வற்றிப்போய்,வற்றுவது,வற்றாத,வற்றிய,வற்றும்"
கறிவேப்பிலை,11,"கறிவேப்பிலை,கறிவேப்பிலையில்,கறிவேப்பிலையின்,கறிவேப்பிலையை,கறிவேப்பிலையுடன்"
மேய்,11,"மேயாதபடி,மேயாமல்,மேய்ந்துவிட்டு,மேயவிட்டு,மேயவிடுவதால்,மேய்பவர்கள்,மேயவிடாமல்"
பார்லி,11,"பார்லி,பார்லியை"
வகு,10,"வகுக்கும்,வகுக்கிறது,வகுக்கின்றனர்,வகுத்துக்கொள்ளவேண்டும்"
கொள்கை,10,"கொள்கைகள்,கொள்கையின்,கொள்கைகளை,கொள்கையை,கொள்கைகளும்,கொள்கையானது,கொள்கையினை,கொள்கையே"
மொழி,10,"மொழிப்,மொழியின்"
தக்கைப்பூண்டு,10,"தக்கைப்பூண்டு,தக்கைப்பூண்டும்"
வெள்ளரி,10,"வெள்ளரி,வெள்ளரியின்,வெள்ளரியானது,வெள்ளரியில்,வெள்ளரிக்,வெள்ளரிப்"
புரட்டு,10,"புரட்டிவிடுவதால்,புரட்டிவிடும்,புரட்டப்படுவதால்,புரட்டிவிடப்பட்ட,புரட்டவேண்டுவதும்,புரட்டப்பட்டுவிடும்,புரட்டிவிட்டு"
சுருள்,10,"சுருண்ட,சுருண்டு,சுருளுமாறு"
தொடக்கம்,10,"தொடக்கத்திற்கு,தொடக்கம்தான்,தொடக்கமாக,தொடக்கத்தில்"
பூச்சியியல்,10,பூச்சியியல்
களைக்கொல்லி,10,"களைக்கொல்லியை,களைக்கொல்லியினை,களைக்கொல்லிகள்"
வேதி,10,வேதிப்
நெருப்பு,10,"நெருப்பு,நெருப்புக்கு,நெருப்பில்"
கரியமிலம்,10,கரியமில
குட்டி,10,"குட்டிகளை,குட்டிப்,குட்டிகள்,குட்டியில்,குட்டிகளையே,குட்டிகளுக்கு,குட்டிக்கு,குட்டிகளுக்குப்,குட்டிகளையும்"
குடியிரு,10,"குடியிருப்புகள்,குடியிருப்புகளை,குடியிருப்புகளுக்காக,குடியிருப்புகளில்,குடியிருப்பில்,குடியிருப்பதைவிட,குடியிருக்க"
மேகம்,10,"மேக,மேகங்களை,மேகங்கள்,மேகத்தில்,மேகம்,மேகத்தின்"
ஊட்டம்,10,ஊட்டச்
தூசி,10,"தூசிப்,தூசியானது,தூசியை"
தட்டை,10,"தட்டைப்,தட்டையில்,தட்டையை,தட்டையானக்"
துவையல்,10,"துவையலை,துவையலாகச்,துவையல்,துவையலாக்கி"
கட்டுமானம்,10,"கட்டுமானம்,கட்டுமானத்தை,கட்டுமானத்தையும்"
தேயிலை,10,"தேயிலைக்,தேயிலையை,தேயிலைத்,தேயிலையின்,தேயிலைகள்"
குழம்பு,10,"குழம்பு,குழம்பும்,குழம்புப்"
ஆகாயம்,10,"ஆகாயத்,ஆகாயம்,ஆகாயத்திற்கு,ஆகாயத்தின்,ஆகாயத்தில்,ஆகாயத்திலிருப்பதாகச்,ஆகாயத்திலிருந்து,ஆகாயத்திலிருந்தும்,ஆகாயத்திலுள்ள,ஆகாயத்தைக்,ஆகாயமும்"
தாமரை,10,"தாமரை,தாமரையின்,தாமரைக்கு,தாமரையில்"
பொறி,10,"பொறிகளை,பொறியை,பொறிகள்,பொறிக்கு,பொறியையும்,பொறிகளையும்,பொறிகளின்"
ஊறுகாய்,10,"ஊறுகாய்களுக்கு,ஊறுகாய்க்கான,ஊறுகாயில்,ஊறுகாய்க்கு,ஊறுகாய்ப்"
விலங்கினம்,10,"விலங்கினங்கள்,விலங்கினங்களால்,விலங்கினங்களும்,விலங்கினமும்"
பரிணாமம்,10,"பரிணாம,பரிணாமங்களை,பரிணாமம்"
சங்கிலி,10,"சங்கிலியில்,சங்கிலியையாவது,சங்கிலியின்"
பேரிடர்,10,"பேரிடர்,பேரிடர்களால்,பேரிடர்கள்,பேரிடர்களில்"
இருவர்,10,"இருவரும்,இருவர்,இருவருக்கும்,இருவருக்குமே,இருவருக்காக"
மனைவி,10,"மனைவி,மனைவியும்,மனைவியையும்"
சிறப்பம்சம்,10,"சிறப்பம்சம்,சிறப்பம்சங்களுடன்,சிறப்பம்சமாகும்,சிறப்பம்சங்கள்"
மாடி,10,மாடியில்
முகம்,10,"முகத்தை,முகத்தைத்,முகம்,முகத்தில்,முகத்துடன்"
அபிவிருத்தி,10,"அபிவிருத்தித்,அபிவிருத்திகளினால்"
அளவிடு,10,"அளவிட,அளவிடப்படுகிறது,அளவிட்டு,அளவிடும்"
சுவாசி,10,"சுவாசிக்க,சுவாசிப்பதற்காக,சுவாசிக்கும்,சுவாசிக்கின்றன,சுவாசித்துக்,சுவாசித்தல்,சுவாசித்தலின்,சுவாசிப்பதால்,சுவாசிப்பதன்,சுவாசித்தால்"
வாழ்விடம்,10,"வாழ்விடங்களில்,வாழ்விடமாக,வாழ்விடமுமான,வாழ்விடம்,வாழ்விடங்கள்"
உயிரிழ,10,"உயிரிழக்கின்றன,உயிரிழப்பை,உயிரிழக்கும்,உயிரிழப்புகள்,உயிரிழந்தார்,உயிரிழந்தனர்"
சுருங்கு,10,"சுருங்கி,சுருங்கியும்,சுருங்கிவிட்டது,சுருங்குவது,சுருங்குதல்"
நடம்,10,நட
பொருட்டு,10,"பொருட்டு,பொருட்டும்,பொருட்டே"
அணுகுமுறை,10,"அணுகுமுறை,அணுகுமுறைகளை,அணுகுமுறையில்,அணுகுமுறையை,அணுகுமுறையோடு"
வைத்தியம்,10,"வைத்தியம்,வைத்தியங்கள்,வைத்தியங்களில்,வைத்தியத்திற்கு"
அண்டு,10,"அண்டாது,அண்டாதிருப்பதற்கும்,அண்டவிடாது,அவ்வண்டல்களை,இவ்வண்டல்,அண்டாதவாறு,அண்டியிருக்க,அண்டாமல்"
மீத்தேன்,10,மீத்தேன்
கலப்படம்,10,"கலப்படம்,கலப்படத்தினை,கலப்படமற்ற,கலப்படமில்லாத,கலப்படமாகும்,கலப்படத்தால்,கலப்படத்தினால்,கலப்படங்கள்"
தரப்பு,10,"தரப்பிலிருந்தும்,தரப்பில்,தரப்பிலும்,தரப்பு"
போக்கு,10,"போக்குகிறது,போக்கக்கூடியது,போக்குவதற்காக,போக்குமாம்,போக்கவல்ல,போக்கவல்லது"
தூக்கம்,10,"தூக்கத்தினை,தூக்கம்,தூக்கத்தைப்,தூக்கத்தைக்"
மன்னர்,10,"மன்னன்,மன்னர்களை,மன்னருக்கு,மன்னர்களின்,மன்னர்கள்,மன்னரின்,மன்னர்களுக்கு,மன்னனிலிருந்து"
அரசியல்,10,"அரசியல்,அரசியலுக்கு,அரசியலில்"
அறை,10,"அறை,அறையின்"
ஆடை,10,"ஆடைகளைப்,ஆடைகள்,ஆடைகளுடன்,இவ்வாடைகள்,ஆடைகளுக்கு,ஆடையை,ஆடைகளாக"
எட்டி,10,"எட்டியது,எட்டிப்,எட்டியுள்ளோம்"
குறுவை,10,"குறுவை,குறுவைப்"
சொடுக்கு,10,"சொடுக்கவும்,சொடுக்கியோ"
கல்வி,10,"கல்வி,கல்வியும்,கல்விக்கும்"
திருவாரூர்,10,திருவாரூர்
சேதமடை,10,"சேதமடைந்த,சேதமடைந்துள்ளதாகவும்,சேதமடையாத,சேதமடைந்துள்ளன,சேதமடையும்,சேதமடைந்தன,சேதமடைகின்றன"
உபயோகப்படு,10,"உபயோகப்படுகிறது,உபயோகப்பட்டு,உபயோகப்படாமல்,உபயோகப்படும்,உபயோகப்படமாட்டாது,உபயோகப்படும்படியான"
விவாதம்,10,"விவாதம்,விவாதங்களில்,விவாதத்தில்,விவாதங்களும்,விவாதங்கள்,விவாதங்களின்,விவாதத்தின்,விவாதத்தை"
வளாகம்,10,"வளாகத்தில்,வளாகத்தை,வளாகங்களிலும்,வளாகத்திலேயே,வளாகங்களில்,வளாகம்"
முன்வரு,10,"முன்வந்தால்,முன்வரும்,முன்வந்துள்ளது,முன்வரவில்லை,முன்வரவேண்டும்,முன்வருவதில்லை,முன்வருவார்கள்"
குழுமம்,10,"குழுமம்,குழுமத்தின்,குழுமத்திற்கு,குழுமங்களின்,இக்குழுமம்,குழுமமாகவே"
பேசி,10,"பேசி,பேசித்,பேசியும்"
சுக்கு,10,சுக்கு
தணி,10,"தணிக்கவும்,தணிப்பதற்கும்,தணித்து,தணிக்கக்கூடிய,தணிப்பதில்,தணித்துப்"
சூட்டு,10,"சூட்டைத்,சூட்டோடு,சூட்டில்"
காபி,10,"காபி,காபியே"
கங்கை,10,"கங்கை,கங்கைச்,கங்கையைத்"
வருத்தம்,10,"வருத்தத்துக்கு,வருத்தமும்,வருத்தம்,வருத்தத்தில்,வருத்தத்திற்கும்"
படி,10,படிக்கும்
பதியம்,10,பதியம்
ஒன்றியம்,10,"ஒன்றிய,ஒன்றியங்களின்,ஒன்றியம்,ஒன்றியங்களில்,ஒன்றியத்தில்,ஒன்றியக்"
ஓட்டு,10,"ஓட்டிவிட,ஓட்டல்களில்,ஓட்டலில்,ஓட்டுவது,ஓட்டுதல்,ஓட்டவேண்டியிருக்கிறது,ஓட்டும்போது,ஓட்டுவதற்கும்,ஓட்டிக்கொண்டே,ஓட்டலுக்கு"
ஆழ்த்து,10,"ஆழ்த்தி,ஆழ்த்தியுள்ளது,ஆழ்த்துகிறது,ஆழ்த்தியது"
பெங்களூர்,10,"பெங்களூரைச்,பெங்களூர்,பெங்களூரில்,பெங்களூரும்,பெங்களூருக்கு"
உத்தரவிடு,10,"உத்தரவிட்டுள்ளார்,உத்தரவிடவேண்டும்,உத்தரவிட்டது,உத்தரவிட்டுள்ளது,உத்தரவிட்டிருந்தது,உத்தரவிடப்பட்டுள்ளது,உத்தரவிட்டாலும்,உத்தரவிடுமாறு"
பசை,10,"பசை,பசையான,பசையாக,பசைபோல,பசையே,பசையைத்,பசையும்"
கூடம்,10,"கூடங்கள்,கூடத்தில்,கூடங்களை,கூடம்,கூடத்தை"
லாபகரம்,10,"லாபகரமாக,லாபகரமாகவும்,லாபகரமானவை,லாபகரமானது,லாபகரமாகத்"
நகர்,10,"நகரும்,நகர்"
பானம்,10,"பானமே,பானங்கள்,பானங்களை,பானம்,பானங்களுக்கு,பானத்தை,இப்பானத்தை,பானங்களுக்கும்"
டெல்லி,10,"டெல்லி,டெல்லிக்கு,டெல்லியிலேயே,டெல்லியிலும்,டெல்லியில்"
விறகு,10,"விறகாகவும்,விறகு,விறகையாவது,விறகுக்காக,விறகுகளைச்,விறகுக்கு,விறகிற்கு,விறகில்"
சொறி,10,சொறி
சிரங்கு,10,"சிரங்கு,சிரங்குகளின்மேல்,சிரங்குகள்,சிரங்குடைய"
தொந்தரவு,10,"தொந்தரவு,தொந்தரவுகள்"
பள்ளம்,10,"பள்ளம்,பள்ளங்களாகவும்,பள்ளத்தில்,பள்ளமாக,பள்ளமான,பள்ளங்கள்"
குதிரைவாலி,10,"குதிரைவாலி,குதிரைவாலியாக,குதிரைவாலியில்,குதிரைவாலிக்கு,குதிரைவாலிகள்"
முத்து,10,"முத்து,முத்தினால்,முத்துபோல்,முத்துக்"
அஜீரணம்,10,"அஜீரணக்,அஜீரணப்,அஜீரணம்,அஜீரணத்திற்கு"
ஆதல்,10,ஆதலால்
இறுகு,10,"இறுகியும்,இறுகியாவது,இறுகியிருப்பதற்காக,இறுகச்,இறுகிவிடும்,இறுகாமல்"
தடுப்பணை,10,"தடுப்பணை,தடுப்பணைகள்,தடுப்பணைகளில்,தடுப்பணைத்,தடுப்பணையில்,தடுப்பணைக்,தடுப்பணைகளை,தடுப்பணைகளால்,தடுப்பணைகளுக்கு,தடுப்பணைகளைக்,தடுப்பணைகளின்"
அங்கீகாரம்,10,"அங்கீகாரம்,அங்கீகாரத்தோடும்,அங்கீகாரத்தை,அங்கீகாரமானது"
பறிப்பு,10,"பறிப்பு,பறிப்புகளிலிருந்து,பறிப்பது,பறிப்பில்"
விளிம்பு,10,"விளிம்பை,விளிம்பில்,விளிம்பு,விளிம்பிலிருந்து,விளிம்புகள்,விளிம்பைச்,விளிம்புகளில்"
அந்தளவு,10,"அந்தளவுக்கு,அந்தளவுக்குத்,அந்தளவிற்கு"
பொழிவு,10,"பொழிவு,பொழிவுகளை,பொழிவின்,பொழிவையும்,பொழிவால்"
மல்லிகை,10,"மல்லிகை,மல்லிகையில்,மல்லிகைப்,மல்லிகைச்"
கோமியம்,10,"கோமியம்,கோமியத்தில்"
தொழில்துறை,10,"தொழில்துறை,தொழில்துறையாகவும்,தொழில்துறையின்,தொழில்துறைகளை,தொழில்துறைக்கும்"
கரு,10,"கருவாகி,கருவின்,கருவில்,கருவை,கருவிலிருக்கும்போது,கருவுக்குக்"
நீர்ச்சத்து,10,நீர்ச்சத்து
உஷ்ணம்,10,"உஷ்ணமும்,உஷ்ணமாதல்,உஷ்ணம்,உஷ்ணமாயும்,உஷ்ணத்தை,உஷ்ணமாயிருக்கின்றது,உஷ்ணத்தைத்"
ஒன்றிரண்டு,10,"ஒன்றிரண்டாக,ஒன்றிரண்டு,ஒன்றிரண்டாகப்"
மார்கழி,10,"மார்கழி,மார்கழிப்,மார்கழியிலும்"
இருபது,10,இருபது
அடுப்பு,10,"அடுப்பின்மேல்,அடுப்பு,அடுப்பில்,அடுப்பும்,அடுப்பில்தான்,அடுப்பைத்தான்"
மணலை,10,"மணலையும்,மணலைக்,மணலைத்,மணலைப்"
கரை,10,"இருகரையும்,கரையின்"
தாமிரம்,10,தாமிரம்
கூரை,10,"கூரை,கூரையை,கூரையில்,கூரைகள்,கூரையாகச்,கூரையின்,கூரைக்குக்"
வீரியம்,10,"வீரியம்,வீரியத்துடனும்,வீரியத்தை,வீரியத்தையும்,வீரியமும்,வீரியமான,வீரியத்திற்கும்"
எடுத்துவிடு,10,"எடுத்துவிட்டு,எடுத்துவிட்டால்,எடுத்துவிடவேண்டும்"
சுண்ணாம்புச்சத்து,10,சுண்ணாம்புச்சத்தும்
பய,10,"பயக்கும்,பயக்குமா"
நாவல்,10,"நாவல்,நாவலில்"
முப்பது,10,முப்பது
வாளி,10,"வாளியில்,வாளிக்குள்"
பசுஞ்சாணம்,10,"பசுஞ்சாணத்தை,பசுஞ்சாணம்,பசுஞ்சாணத்தில்"
முதிர்ச்சி,10,"முதிர்ச்சி,முதிர்ச்சியையும்,முதிர்ச்சியுடன்,முதிர்ச்சித்"
ஆய்வை,10,ஆய்வை
பெட்ரோலியம்,10,"பெட்ரோலியம்,பெட்ரோலியத்திற்கு"
புங்கர்,10,புங்கன்
தொகுதி,10,"தொகுதியை,தொகுதியில்,தொகுதிக்கு,தொகுதிகளை,தொகுதிகளில்,தொகுதிகள்,தொகுதிகளிலும்,தொகுதிகளுக்கு"
ஈடுகட்டு,10,"ஈடுகட்டவும்,ஈடுகட்டப்படுகிறது,ஈடுகட்டவே"
வான்கோழி,10,"வான்கோழிக்கு,வான்கோழியில்,வான்கோழியை,வான்கோழிக்கான,வான்கோழிகள்,வான்கோழிகளும்,வான்கோழிகளுக்கு,வான்கோழிகளின்,வான்கோழிகளை,வான்கோழிப்,வான்கோழியைத்,வான்கோழியின்,வான்கோழிகளுக்குத்தான்"
லட்சம்,10,"லட்சம்,லட்சத்து,லட்சம்தான்,லட்சமாகும்"
மிகுதி,9,"மிகுதியான,மிகுதியாக,மிகுதியாகவே"
நச்சுத்தன்மை,9,"நச்சுத்தன்மை,நச்சுத்தன்மையைத்"
மூச்சு,9,"மூச்சுத்,மூச்சினாலும்"
அடிப்பாகம்,9,"அடிப்பாகத்தில்,அடிப்பாகத்திலிருந்து,அடிப்பாகத்தை,அடிப்பாகத்தைச்,அடிப்பாகத்திலும்"
பெருமக்கள்,9,"பெருமக்களின்,பெருமக்கள்,பெருமக்களை,பெருமக்களுக்கு,பெருமக்களிடம்,பெருமக்களுக்கான,பெருமக்களே"
பட்டதாரி,9,"பட்டதாரிகள்,பட்டதாரிகளா,பட்டதாரியான"
ஏலம்,9,"ஏலத்தில்,ஏலம்,ஏலத்தை,ஏலத்துக்கு,ஏலத்தின்,ஏலத்திற்கு"
புகையிலை,9,"புகையிலைப்,புகையிலையை,புகையிலையாகவே"
வழிவகை,9,வழிவகையாகிறது
நாகப்பட்டினம்,9,நாகப்பட்டினம்
சிதம்பரம்,9,"சிதம்பரம்,சிதம்பரத்திலிருந்து,சிதம்பரத்துக்கு"
திருப்பி,9,"திருப்பித்,திருப்பிச்"
பண்படுத்து,9,"பண்படுத்தல்,பண்படுத்திய,பண்படுத்தும்போது,பண்படுத்தப்படுகின்றதோ,பண்படுத்துவதற்கும்,பண்படுத்திப்"
தற்பொழுது,9,தற்பொழுது
என்றழை,9,"என்றழைக்கப்படுகின்றன,என்றழைக்கப்படுகிறது,என்றழைக்கின்றனர்,என்றழைக்கப்படும்,என்றழைக்கிறார்கள்,என்றழைக்கப்படுகின்றனர்"
சத்தம்,9,"சத்தங்களை,சத்தமில்லாமல்,சத்தம்,சத்தத்துக்கு,சத்தத்தை,சத்தத்தால்"
வயலை,9,"வயலை,வயலைச்,வயலைத்,வயலைப்"
பண்டிகை,9,"பண்டிகை,பண்டிகைக்காக,பண்டிகையின்போது"
தளர்ச்சி,9,"தளர்ச்சி,தளர்ச்சியை"
குளுமை,9,"குளுமையான,குளுமையில்தான்,குளுமையை,குளுமையைத்,குளுமையாக"
தாழ்வு,9,"தாழ்வான,தாழ்வு,தாழ்வாகவே,தாழ்வுகளாலும்"
இடுக்கு,9,"இடுக்குகளில்,இடுக்குகள்,இடுக்கில்,இடுக்கிலிருந்து,இடுக்குகளிலேயே,இடுக்குகளின்"
தூத்துக்குடி,9,தூத்துக்குடி
முந்திரி,9,"முந்திரி,முந்திரியில்,முந்திரியின்,முந்திரியை,முந்திரிப்"
சாக்கடை,9,"சாக்கடைக்,சாக்கடைகள்,சாக்கடையில்,சாக்கடைகளாக,சாக்கடைதான்,சாக்கடைகளை"
படிமம்,9,"படிமம்,படிமப்,படிமங்களை"
பன்னாடு,9,"பன்னாட்டு,பன்னாட்டுப்"
ஒப்பந்தம்,9,"ஒப்பந்த,ஒப்பந்தத்தின்படி,ஒப்பந்தம்,ஒப்பந்தத்தில்,ஒப்பந்தங்களை,ஒப்பந்தத்தை"
பிரிக்கப்படு,9,"பிரிக்கப்படும்,பிரிக்கப்படுகின்றன,பிரிக்கப்பட்டுள்ளன,பிரிக்கப்பட்டும்,பிரிக்கப்படமாட்டா,பிரிக்கப்படுகிறது,பிரிக்கப்படுகின்றது,பிரிக்கப்பட்டுக்,பிரிக்கப்பட்டுள்ளது"
அரசர்,9,"அரசன்,அரசியின்,அரசர்,அரசனை,அரசனாக,அரசனின்,அரசியை"
வெளிர்,9,வெளிர்
மரக்கட்டை,9,"மரக்கட்டையில்,மரக்கட்டையாவது,மரக்கட்டையாகும்,மரக்கட்டையால்,மரக்கட்டைகளின்,மரக்கட்டையை,மரக்கட்டைகள்,மரக்கட்டைகளையும்"
இழு,9,"இழுத்துக்கொண்டு,இழுத்துச்,இழுப்பவை,இழுப்பது,இழுப்பதற்கு,இழுப்பு,இழுக்கின்ற"
கட்டை,9,"கட்டைகளைப்போல,கட்டைகளாகவோ,கட்டையில்,கட்டைப்,கட்டையைச்,கட்டைகள்,கட்டையின்,கட்டையைத்,கட்டையிலும்,கட்டையே,கட்டையைக்"
தங்கம்,9,"தங்கம்,தங்கத்தினை"
ஆழம்,9,ஆழ
தவணை,9,"தவணைகளில்,தவணையாக,தவணைகளாக,தவணையை,தவணைத்"
தள்ளுபடி,9,"தள்ளுபடி,தள்ளுபடியை,தள்ளுபடியாகும்,தள்ளுபடிக்காக,தள்ளுபடியும்"
பொறியாளர்,9,பொறியாளர்கள்
பூர்வீகம்,9,"பூர்வீகம்,பூர்வீகப்,பூர்வீகமானது,பூர்வீகத்"
உச்சி,9,"உச்சியில்,உச்சிக்குக்,உச்சிக்குப்,உச்சிகளிலேயே"
நிர்ணயம்,9,"நிர்ணயம்,நிர்ணயமும்"
ஊதியம்,9,"ஊதியம்,ஊதியத்தை,ஊதியமாக,ஊதியமும்,ஊதியத்துடன்"
கதை,9,"கதைகளை,கதையாக,கதையும்,கதையில்,கதைகளும்,கதையைச்,கதைகளினால்"
குழுவினர்,9,"குழுவினர்,குழுவினரோடு,குழுவினர்களுக்கு"
மற்றவர்,9,"மற்றவர்களின்,மற்றவர்கள்,மற்றவர்களுக்கு,மற்றவர்க்கு,மற்றவர்களையும்,மற்றவர்களுக்கும்,மற்றவருக்கும்"
பொறுப்பு,9,"பொறுப்புள்ள,பொறுப்பில்,பொறுப்புகள்,பொறுப்பற்ற,பொறுப்பை"
மீறு,9,"மீறி,மீறிய,மீறியதாகவும்,மீறினால்"
புல்வெளி,9,"புல்வெளிகள்,புல்வெளியினை,புல்வெளியை,புல்வெளிகளின்,புல்வெளித்"
விழுக்காடு,9,"விழுக்காடே,விழுக்காடு,விழுக்காடாகும்,விழுக்காடுகளுக்கும்"
மிருதுவாக,9,"மிருதுவான,மிருதுவாகவும்,மிருதுவாகத்,இம்மிருதுவான"
விரி,9,"விரிந்து,விரிந்துகொண்டே,விரிந்திருந்தது,விரிய,விரிகிறது,விரிந்துள்ள"
கள்,9,கள்
துறையினர்,9,"துறையினரும்,துறையினரால்,துறையினர்,துறையினருக்கு,துறையினருக்கும்"
வேதனை,9,"வேதனையை,வேதனையில்,வேதனையான,வேதனைக்கும்"
ஓட்டம்,9,"ஓட்ட,ஓட்டப்"
உத்திரம்,9,"உத்திரங்கள்,உத்திரம்,உத்திரப்"
கனகசபை,9,கனகசபை
பட்ஜெட்,9,பட்ஜெட்டில்
சோலார்,9,"சோலார்,சோலார்ப்"
சுட்டிக்காட்டு,9,"சுட்டிக்காட்டியுள்ளது,சுட்டிக்காட்டியது,சுட்டிக்காட்டப்பட்டுள்ளது,சுட்டிக்காட்டப்பட்டாலும்,சுட்டிக்காட்டியுள்ளார்,சுட்டிக்காட்டினர்,சுட்டிக்காட்டப்படும்"
செயல்திறன்,9,"செயல்திறனை,செயல்திறன்"
சீற்றம்,9,"சீற்றங்களில்,சீற்றங்களால்,சீற்றத்துடன்,சீற்றத்தை,சீற்றம்,சீற்றத்தைப்,சீற்றங்களான,சீற்றங்களை"
சபை,9,"சபையின்,சபைகளுக்கு,சபைத்,சபையில்"
முன்னுரிமை,9,முன்னுரிமையாக
ஈட்டம்,9,ஈட்ட
கடை,9,"கடை,கடைப்"
கொப்பரை,9,"கொப்பரை,கொப்பரைகளை,கொப்பரைத்,கொப்பரையிலிருந்து,கொப்பரையாக"
வலி,9,"வலிகளை,வலிக்குச்,வலியுடன்,வலியைப்,வலிகள்"
போக்கி,9,"போக்கி,போக்கித்"
நிவாரணி,9,"நிவாரணியாகவும்,நிவாரணிகளில்"
கூறு,9,"கூறு,கூறும்"
விலகு,9,"விலகும்,விலகி"
நாராயணர்,9,"நாராயணன்,நாராயணி"
ஆவணம்,9,"ஆவணங்கள்,ஆவணங்களுடன்,ஆவணக்,ஆவணமாக,ஆவணங்களைக்"
மீட்டெடு,9,"மீட்டெடுத்து,மீட்டெடுப்பதில்,மீட்டெடுப்போம்,மீட்டெடுக்க,மீட்டெடுக்கலாம்,மீட்டெடுத்தல்,மீட்டெடுக்கவும்"
காஞ்சிபுரம்,9,"காஞ்சிபுரம்,காஞ்சிபுரத்தில்"
ஒதுக்கீடு,9,"ஒதுக்கீடு,ஒதுக்கீட்டில்"
வளர்ச்சியடை,9,"வளர்ச்சியடைய,வளர்ச்சியடையும்,வளர்ச்சியடைந்த,வளர்ச்சியடைந்தாலே,வளர்ச்சியடையச்,வளர்ச்சியடைவது,வளர்ச்சியடைந்தால்,வளர்ச்சியடைந்துள்ளது"
பார்வையிடு,9,"பார்வையிட்டு,பார்வையிடவும்,பார்வையிட்டுள்ளனர்"
தேனீ,9,"தேனீ,தேனீயை,தேனீக்கு"
முன்னெச்சரிக்கை,9,"முன்னெச்சரிக்கை,முன்னெச்சரிக்கைகள்,முன்னெச்சரிக்கையாக"
மீள்,9,"மீட்டிருக்கும்,மீட்போம்,மீட்க,மீட்கும்,மீட்கப்பட்டு,மீட்டது"
தேமல்,9,"தேமல்,தேமல்கள்"
மாங்காய்,9,"மாங்காயை,மாங்காய்,மாங்காய்களை,மாங்காயின்,மாங்காய்கள்,மாங்காயும்,மாங்காய்களுக்கு,மாங்காயையும்"
மாம்பழம்,9,"மாம்பழத்தில்,மாம்பழம்,மாம்பழத்தையெல்லாம்,மாம்பழத்தின்,மாம்பழச்,மாம்பழங்களுக்கு,மாம்பழத்துக்கு"
படி,9,"படியான,படியாக,படியில்,படியே"
கனமழை,9,"கனமழை,கனமழையால்,கனமழைக்"
புத்துணர்ச்சி,9,"புத்துணர்ச்சியை,புத்துணர்ச்சியுடன்,புத்துணர்ச்சியும்"
வீரர்,9,"வீரர்களுக்கு,இவ்வீரர்,வீரர்கள்"
கோவில்,9,"கோவில்களிலும்,கோவிலிலும்,கோவில்கள்,கோவில்களில்,கோவில்களுக்கு"
தாகம்,9,"தாகம்,தாகத்துக்கு,தாகமொரு,தாகத்தை"
கழுத்து,9,"கழுத்து,கழுத்துப்,கழுத்தில்,கழுத்துக்குக்,கழுத்தை"
வெளியூர்,9,"வெளியூர்களில்,வெளியூர்களுக்கும்,வெளியூருக்கு"
நடப்பாண்டு,9,"நடப்பாண்டு,நடப்பாண்டில்"
காசு,9,"காசு,காசில்,காசுக்கு"
மாசுபடுத்து,9,"மாசுபடுத்துகிறது,மாசுபடுத்திவிட்டு,மாசுபடுத்தும்,மாசுபடுத்தாமலும்,மாசுபடுத்துவதே"
மயக்கம்,9,"மயக்கம்,மயக்கத்தையும்"
ஆன்லைன்,9,"ஆன்லைன்,ஆன்லைனில்"
வீச்சு,9,"வீச்சில்,வீச்சுகளை,வீச்சுக்களில்,வீச்சை,வீச்சினை"
மாசடை,9,"மாசடைந்திருப்பதால்,மாசடைவதாக,மாசடைந்து,மாசடையும்,மாசடைந்துள்ளது,மாசடைதலால்,மாசடைவதை,மாசடைதல்"
மனது,9,"மனதில்,மனதால்,மனதிலே,மனதின்,மனதில்வைத்து"
நியாயம்,9,"நியாயமான,நியாயம்,நியாயமில்லை,நியாயமற்றது,நியாயமாக"
பானை,9,"பானையை,பானையின்,பானைகளில்,பானையில்,பானைக்கு,பானைக்குள்ளேயும்,பானைத்,பானைகளை,பானையோ"
கையாளர்,9,கையாள
விரல்,9,விரல்
மடி,9,"மடி,மடிப்"
சண்டை,9,"சண்டைகளையும்,சண்டையே,சண்டைகளும்,சண்டைக்காகவும்,சண்டைக்கு,சண்டைக்கான,சண்டைக்கென,சண்டைகளால்,சண்டைச்,சண்டையாக,சண்டையும்"
தோண்டி,9,தோண்டி
உற்சாகம்,9,"உற்சாக,உற்சாகம்,உற்சாகமாக,உற்சாகத்துடன்,உற்சாகமான,உற்சாகமாகப்"
தனியா,9,"தனியா,தனியாவைக்"
பெட்ரோல்,9,பெட்ரோல்
ஓலை,9,"ஓலை,ஓலைகள்,ஓலையை,ஓலையைச்,ஓலைகளை,ஓலையின்,ஓலையினால்,ஓலைதான்"
வரகு,9,"வரகு,வரகை"
ஒழி,9,"ஒழிப்பு,ஒழிப்பதற்கு,ஒழித்து,ஒழிக்க,ஒழிப்பதற்காக,ஒழிக்கப்பட்டு,ஒழிப்பிற்காக,ஒழித்துவிடுகிறது"
இணையத்தளம்,9,"இணையத்தளம்,இணையத்தளத்தில்,இணையத்தளத்திலும்"
உறுதிப்படுத்து,9,"உறுதிப்படுத்த,உறுதிப்படுத்தும்,உறுதிப்படுத்திக்,உறுதிப்படுத்தப்பட்டுள்ளது,உறுதிப்படுத்திக்கொள்ள,உறுதிப்படுத்திய"
குடி,9,குடிக்கும்
